Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Number,Quarter,Profit Margin %
CA-2016-124681,2016-07-18,2016-07-23,SV-20935,Susan Vittorini,United States,Dallas,Texas,75217,Central,TEC-AC-10000487,Technology,Accessories,15.576,3,0.2,3.3099,2016,July,7,3,21.25
US-2015-103996,2015-03-29,2015-03-31,RB-19435,Richard Bierner,United States,San Diego,California,92105,West,OFF-PA-10001736,Office Supplies,Paper,212.64,6,0.0,99.9408,2015,March,3,1,47.0
US-2015-103996,2015-03-29,2015-03-31,RB-19435,Richard Bierner,United States,San Diego,California,92105,West,OFF-PA-10001609,Office Supplies,Paper,9.87,3,0.0,4.5402,2015,March,3,1,46.0
US-2015-103996,2015-03-29,2015-03-31,RB-19435,Richard Bierner,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,53.25,3,0.0,20.7675,2015,March,3,1,38.99999999999999
US-2015-103996,2015-03-29,2015-03-31,RB-19435,Richard Bierner,United States,San Diego,California,92105,West,FUR-FU-10004586,Furniture,Furnishings,19.92,3,0.0,9.5616,2015,March,3,1,48.0
CA-2016-120530,2016-04-07,2016-04-12,Dl-13600,Dorris liebe,United States,New York City,New York,10035,East,FUR-CH-10000454,Furniture,Chairs,658.746,3,0.1,146.388,2016,April,4,2,22.222222222222225
CA-2015-155054,2015-06-13,2015-06-19,PS-19045,Penelope Sewall,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,8.26,2,0.0,3.8822,2015,June,6,2,47.0
CA-2015-155054,2015-06-13,2015-06-19,PS-19045,Penelope Sewall,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,29.84,2,0.0,13.428,2015,June,6,2,45.0
CA-2015-155054,2015-06-13,2015-06-19,PS-19045,Penelope Sewall,United States,Lewiston,Maine,4240,East,TEC-AC-10003657,Technology,Accessories,67.98,2,0.0,14.9556,2015,June,6,2,22.0
CA-2015-105725,2015-02-18,2015-02-24,GT-14755,Guy Thornton,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,61.06,2,0.0,28.0876,2015,February,2,1,46.0
CA-2015-105725,2015-02-18,2015-02-24,GT-14755,Guy Thornton,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,35.544,1,0.2,-0.8886,2015,February,2,1,-2.5
CA-2017-164364,2017-11-12,2017-11-16,CS-12355,Christine Sundaresam,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,9.96,2,0.0,4.5816,2017,November,11,4,46.0
CA-2017-164364,2017-11-12,2017-11-16,CS-12355,Christine Sundaresam,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,9.21,3,0.0,2.3025,2017,November,11,4,25.0
CA-2017-164364,2017-11-12,2017-11-16,CS-12355,Christine Sundaresam,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,27.93,3,0.0,8.0997,2017,November,11,4,29.000000000000004
CA-2017-168123,2017-03-05,2017-03-05,JD-16060,Julia Dunbar,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,7.9,2,0.0,2.528,2017,March,3,1,32.0
CA-2017-168123,2017-03-05,2017-03-05,JD-16060,Julia Dunbar,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,221.16,4,0.0,57.5016,2017,March,3,1,26.0
CA-2017-168123,2017-03-05,2017-03-05,JD-16060,Julia Dunbar,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,127.96,2,0.0,62.7004,2017,March,3,1,49.00000000000001
CA-2017-168123,2017-03-05,2017-03-05,JD-16060,Julia Dunbar,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,18.69,3,0.0,9.1581,2017,March,3,1,48.99999999999999
CA-2016-120005,2016-03-03,2016-03-03,TS-21160,Theresa Swint,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,25.35,3,0.0,7.605,2016,March,3,1,30.0
CA-2016-120005,2016-03-03,2016-03-03,TS-21160,Theresa Swint,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,35.28,3,0.0,11.9952,2016,March,3,1,34.0
CA-2016-123526,2016-12-24,2016-12-25,BV-11245,Benjamin Venier,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,33.4,5,0.0,16.032,2016,December,12,4,48.00000000000001
CA-2016-127649,2016-10-07,2016-10-09,DL-13495,Dionis Lloyd,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,837.6,3,0.2,62.82,2016,October,10,4,7.5
CA-2016-159989,2016-12-09,2016-12-13,EB-13870,Emily Burns,United States,Franklin,Tennessee,37064,South,TEC-PH-10000169,Technology,Phones,40.68,3,0.2,-9.153,2016,December,12,4,-22.5
CA-2017-103499,2017-11-20,2017-11-24,ES-14020,Erica Smith,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,209.568,2,0.2,-23.5764,2017,November,11,4,-11.249999999999998
US-2015-167220,2015-12-12,2015-12-16,JB-15925,Joni Blumstein,United States,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Accessories,22.368,4,0.2,6.4308,2015,December,12,4,28.749999999999996
CA-2017-126354,2017-02-03,2017-02-08,SC-20380,Shahid Collister,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,Office Supplies,Binders,3.882,2,0.7,-2.588,2017,February,2,1,-66.66666666666666
CA-2017-126354,2017-02-03,2017-02-08,SC-20380,Shahid Collister,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,115.296,3,0.2,40.3536,2017,February,2,1,35.0
CA-2017-169817,2017-09-21,2017-09-25,EB-13870,Emily Burns,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,1.908,2,0.7,-1.5264,2017,September,9,3,-80.0
US-2017-144582,2017-04-30,2017-05-05,TC-21475,Tony Chapman,United States,Danville,Illinois,61832,Central,OFF-BI-10001575,Office Supplies,Binders,43.372,7,0.8,-69.3952,2017,April,4,2,-160.0
CA-2014-121573,2014-11-03,2014-11-07,SG-20605,Speros Goranitis,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,783.96,4,0.0,219.5088,2014,November,11,4,27.999999999999996
CA-2014-121573,2014-11-03,2014-11-07,SG-20605,Speros Goranitis,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,48.896,2,0.2,18.336,2014,November,11,4,37.49999999999999
CA-2014-121573,2014-11-03,2014-11-07,SG-20605,Speros Goranitis,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,7.856,2,0.2,2.8478,2014,November,11,4,36.25
CA-2016-117660,2016-12-30,2017-01-04,BM-11785,Bryan Mills,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Office Supplies,Labels,5.904,2,0.2,1.9926,2016,December,12,4,33.75
CA-2016-117660,2016-12-30,2017-01-04,BM-11785,Bryan Mills,United States,Columbus,Ohio,43229,East,OFF-SU-10001664,Office Supplies,Supplies,13.712,2,0.2,1.0284,2016,December,12,4,7.5
CA-2014-112851,2014-09-17,2014-09-21,NR-18550,Nick Radford,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,182.94,3,0.0,85.9818,2014,September,9,3,47.0
CA-2017-123701,2017-11-24,2017-11-27,PG-18820,Patrick Gardner,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,27.76,4,0.0,9.9936,2017,November,11,4,36.0
CA-2015-118227,2015-04-24,2015-04-28,DB-13270,Deborah Brumfield,United States,New York City,New York,10009,East,OFF-AR-10001044,Office Supplies,Art,25.99,1,0.0,7.5371,2015,April,4,2,28.999999999999996
CA-2015-123155,2015-03-09,2015-03-12,NS-18640,Noel Staavos,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,113.52,5,0.2,29.799,2015,March,3,1,26.25
CA-2015-123155,2015-03-09,2015-03-12,NS-18640,Noel Staavos,United States,San Antonio,Texas,78207,Central,TEC-PH-10001809,Technology,Phones,359.88,3,0.2,22.4925,2015,March,3,1,6.25
CA-2017-158883,2017-06-02,2017-06-03,CS-11860,Cari Schnelling,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,25.344,4,0.2,9.1872,2017,June,6,2,36.25
US-2016-114888,2016-09-19,2016-09-24,CC-12430,Chuck Clark,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,11.952,3,0.2,4.1832,2016,September,9,3,35.0
US-2016-114888,2016-09-19,2016-09-24,CC-12430,Chuck Clark,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,6.24,3,0.0,1.872,2016,September,9,3,30.0
US-2014-167262,2014-10-31,2014-11-03,AC-10450,Amy Cox,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,742.336,8,0.2,83.5128,2014,October,10,4,11.25
CA-2017-119746,2017-11-23,2017-11-27,CM-12385,Christopher Martinez,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,6.464,1,0.6,-4.04,2017,November,11,4,-62.5
CA-2017-119746,2017-11-23,2017-11-27,CM-12385,Christopher Martinez,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,11.52,5,0.2,4.176,2017,November,11,4,36.25000000000001
CA-2017-119746,2017-11-23,2017-11-27,CM-12385,Christopher Martinez,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,222.384,2,0.2,16.6788,2017,November,11,4,7.5
CA-2017-108091,2017-11-16,2017-11-21,EK-13795,Eileen Kiefer,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,23.36,4,0.0,6.0736,2017,November,11,4,26.0
CA-2016-101630,2016-02-19,2016-02-23,CK-12760,Cyma Kinney,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,8.67,3,0.0,4.0749,2016,February,2,1,47.0
CA-2016-101630,2016-02-19,2016-02-23,CK-12760,Cyma Kinney,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,25.71,3,0.0,6.6846,2016,February,2,1,25.999999999999996
CA-2017-132346,2017-11-07,2017-11-11,PK-19075,Pete Kriz,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,100.94,7,0.0,33.3102,2017,November,11,4,33.0
CA-2014-150301,2014-07-08,2014-07-10,MH-18025,Michelle Huthwaite,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,63.882,1,0.1,10.647,2014,July,7,3,16.666666666666668
CA-2014-159310,2014-11-07,2014-11-12,SC-20725,Steven Cartwright,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,683.144,4,0.3,0.0,2014,November,11,4,0.0
CA-2014-159310,2014-11-07,2014-11-12,SC-20725,Steven Cartwright,United States,Houston,Texas,77070,Central,OFF-BI-10000201,Office Supplies,Binders,1.476,3,0.8,-2.214,2014,November,11,4,-150.0
CA-2014-159310,2014-11-07,2014-11-12,SC-20725,Steven Cartwright,United States,Houston,Texas,77070,Central,OFF-SU-10004115,Office Supplies,Supplies,40.712,7,0.2,3.5623,2014,November,11,4,8.75
US-2017-147984,2017-01-28,2017-02-01,GB-14575,Giulietta Baptist,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,279.9,5,0.0,137.151,2017,January,1,1,49.00000000000001
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001473,Office Supplies,Art,13.12,5,0.2,1.148,2015,December,12,4,8.75
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,69.576,4,0.7,-143.7904,2015,December,12,4,-206.66666666666669
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001545,Office Supplies,Art,4.224,3,0.2,0.4752,2015,December,12,4,11.25
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,58.08,4,0.2,-6.534,2015,December,12,4,-11.25
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002456,Furniture,Furnishings,52.416,9,0.2,15.0696,2015,December,12,4,28.750000000000004
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,Furniture,Furnishings,54.92,5,0.2,10.984,2015,December,12,4,20.0
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,364.95,5,0.5,-248.166,2015,December,12,4,-68.0
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,85.056,3,0.2,28.7064,2015,December,12,4,33.75
CA-2015-104346,2015-12-11,2015-12-16,IM-15070,Irene Maddox,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003256,Office Supplies,Paper,27.696,3,0.2,9.6936,2015,December,12,4,35.0
US-2015-141684,2015-06-29,2015-07-04,MM-18055,Michelle Moray,United States,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,24.96,4,0.0,11.232,2015,June,6,2,44.99999999999999
CA-2015-144722,2015-03-16,2015-03-23,MF-18250,Monica Federle,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,43.13,1,0.0,18.1146,2015,March,3,1,42.0
CA-2015-120516,2015-08-13,2015-08-17,CK-12595,Clytie Kelty,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,5.64,3,0.0,2.7072,2015,August,8,3,48.0
US-2016-148901,2016-05-14,2016-05-19,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,57.582,3,0.7,-44.1462,2016,May,5,2,-76.66666666666666
US-2016-148901,2016-05-14,2016-05-19,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,31.104,6,0.2,10.8864,2016,May,5,2,35.0
US-2016-148901,2016-05-14,2016-05-19,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,30.192,3,0.2,8.3028,2016,May,5,2,27.499999999999996
US-2016-148901,2016-05-14,2016-05-19,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,South,TEC-PH-10003988,Technology,Phones,43.6,5,0.2,4.36,2016,May,5,2,10.0
US-2016-148901,2016-05-14,2016-05-19,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,4.768,2,0.2,0.4172,2016,May,5,2,8.75
US-2016-148901,2016-05-14,2016-05-19,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,10.38,2,0.7,-7.612,2016,May,5,2,-73.33333333333333
US-2016-148901,2016-05-14,2016-05-19,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,Office Supplies,Binders,13.392,8,0.7,-9.8208,2016,May,5,2,-73.33333333333334
CA-2017-136364,2017-07-13,2017-07-17,MH-17455,Mark Hamilton,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,39.594,1,0.4,-7.2589,2017,July,7,3,-18.333333333333332
CA-2017-136364,2017-07-13,2017-07-17,MH-17455,Mark Hamilton,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,91.008,9,0.2,19.3392,2017,July,7,3,21.250000000000004
CA-2015-137708,2015-11-22,2015-11-25,NG-18430,Nathan Gelder,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,37.94,2,0.0,18.2112,2015,November,11,4,48.00000000000001
CA-2015-137708,2015-11-22,2015-11-25,NG-18430,Nathan Gelder,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,42.8,10,0.0,19.26,2015,November,11,4,45.00000000000001
CA-2015-137708,2015-11-22,2015-11-25,NG-18430,Nathan Gelder,United States,Los Angeles,California,90008,West,OFF-ST-10004634,Office Supplies,Storage,33.63,3,0.0,10.089,2015,November,11,4,30.0
CA-2014-149055,2014-11-23,2014-11-28,PB-19210,Phillip Breyer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,62.808,3,0.2,21.1977,2014,November,11,4,33.75
CA-2015-151589,2015-12-27,2015-12-30,RE-19450,Richard Eichhorn,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,195.64,4,0.0,91.9508,2015,December,12,4,47.0
CA-2015-151589,2015-12-27,2015-12-30,RE-19450,Richard Eichhorn,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10004345,Technology,Phones,239.9,2,0.0,71.97,2015,December,12,4,30.0
CA-2016-121370,2016-11-14,2016-11-19,EB-14110,Eugene Barchas,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,380.058,3,0.3,-21.7176,2016,November,11,4,-5.714285714285714
CA-2016-121370,2016-11-14,2016-11-19,EB-14110,Eugene Barchas,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,1199.976,4,0.4,179.9964,2016,November,11,4,15.0
CA-2016-121370,2016-11-14,2016-11-19,EB-14110,Eugene Barchas,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,48.576,3,0.2,9.7152,2016,November,11,4,20.0
CA-2016-111696,2016-05-08,2016-05-10,TB-21625,Trudy Brown,United States,Los Angeles,California,90004,West,OFF-PA-10002751,Office Supplies,Paper,17.94,3,0.0,8.073,2016,May,5,2,45.0
CA-2014-139598,2014-12-26,2014-12-31,MG-17695,Maureen Gnade,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004569,Office Supplies,Paper,18.264,3,0.2,6.1641,2014,December,12,4,33.75
CA-2014-139598,2014-12-26,2014-12-31,MG-17695,Maureen Gnade,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002998,Office Supplies,Appliances,34.656,2,0.2,5.6316,2014,December,12,4,16.25
CA-2014-139598,2014-12-26,2014-12-31,MG-17695,Maureen Gnade,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10003287,Office Supplies,Appliances,81.552,2,0.2,8.1552,2014,December,12,4,10.0
CA-2014-139598,2014-12-26,2014-12-31,MG-17695,Maureen Gnade,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001370,Office Supplies,Storage,227.136,4,0.2,-42.588,2014,December,12,4,-18.75
CA-2017-117436,2017-06-08,2017-06-14,LW-17125,Liz Willingham,United States,Norwich,Connecticut,6360,East,OFF-BI-10004040,Office Supplies,Binders,10.36,2,0.0,5.0764,2017,June,6,2,49.0
CA-2015-140025,2015-04-07,2015-04-11,PF-19120,Peter Fuller,United States,San Antonio,Texas,78207,Central,OFF-AP-10002651,Office Supplies,Appliances,463.248,8,0.8,-1181.2824,2015,April,4,2,-255.00000000000003
CA-2015-140025,2015-04-07,2015-04-11,PF-19120,Peter Fuller,United States,San Antonio,Texas,78207,Central,TEC-AC-10002402,Technology,Accessories,383.952,6,0.2,47.994,2015,April,4,2,12.5
CA-2016-134222,2016-07-10,2016-07-11,NZ-18565,Nick Zandusky,United States,Yuma,Arizona,85364,West,OFF-BI-10001658,Office Supplies,Binders,44.856,6,0.7,-35.8848,2016,July,7,3,-80.0
CA-2016-140018,2016-11-21,2016-11-26,CK-12205,Chloris Kastensmidt,United States,Columbus,Ohio,43229,East,TEC-MA-10000752,Technology,Machines,30.345,7,0.7,-24.276,2016,November,11,4,-80.0
CA-2016-140018,2016-11-21,2016-11-26,CK-12205,Chloris Kastensmidt,United States,Columbus,Ohio,43229,East,FUR-CH-10003817,Furniture,Chairs,127.554,3,0.3,-9.111,2016,November,11,4,-7.142857142857144
CA-2016-140018,2016-11-21,2016-11-26,CK-12205,Chloris Kastensmidt,United States,Columbus,Ohio,43229,East,FUR-FU-10001876,Furniture,Furnishings,77.952,3,0.2,15.5904,2016,November,11,4,20.0
US-2017-136707,2017-11-12,2017-11-15,JE-15610,Jim Epp,United States,Los Angeles,California,90036,West,OFF-BI-10003460,Office Supplies,Binders,14.016,4,0.2,4.9056,2017,November,11,4,35.0
CA-2014-152562,2014-11-01,2014-11-08,JO-15145,Jack O'Briant,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,69.52,2,0.0,19.4656,2014,November,11,4,27.999999999999996
CA-2014-152562,2014-11-01,2014-11-08,JO-15145,Jack O'Briant,United States,Richmond,Kentucky,40475,South,OFF-AR-10001919,Office Supplies,Art,5.64,3,0.0,1.6356,2014,November,11,4,28.999999999999996
CA-2016-152408,2016-05-15,2016-05-21,TT-21220,Thomas Thornton,United States,New York City,New York,10035,East,OFF-BI-10002393,Office Supplies,Binders,13.776,3,0.2,4.4772,2016,May,5,2,32.5
CA-2014-120278,2014-11-07,2014-11-12,MS-17365,Maribeth Schnelling,United States,Wausau,Wisconsin,54401,Central,OFF-AP-10001293,Office Supplies,Appliances,245.88,6,0.0,68.8464,2014,November,11,4,28.000000000000004
CA-2014-120278,2014-11-07,2014-11-12,MS-17365,Maribeth Schnelling,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,36.63,3,0.0,9.8901,2014,November,11,4,27.0
CA-2014-120278,2014-11-07,2014-11-12,MS-17365,Maribeth Schnelling,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,22.58,2,0.0,5.8708,2014,November,11,4,26.0
CA-2014-120278,2014-11-07,2014-11-12,MS-17365,Maribeth Schnelling,United States,Wausau,Wisconsin,54401,Central,OFF-BI-10004970,Office Supplies,Binders,12.39,3,0.0,5.8233,2014,November,11,4,47.0
CA-2017-167661,2017-10-05,2017-10-10,MP-18175,Mike Pelletier,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,39.92,5,0.2,13.473,2017,October,10,4,33.75
CA-2017-167661,2017-10-05,2017-10-10,MP-18175,Mike Pelletier,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,61.96,2,0.0,27.882,2017,October,10,4,45.0
CA-2017-167661,2017-10-05,2017-10-10,MP-18175,Mike Pelletier,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,19.936,4,0.2,7.2268,2017,October,10,4,36.25
CA-2017-106831,2017-06-01,2017-06-03,FH-14350,Fred Harton,United States,Dublin,Ohio,43017,East,OFF-BI-10003429,Office Supplies,Binders,3.798,2,0.7,-2.6586,2017,June,6,2,-70.0
CA-2017-106831,2017-06-01,2017-06-03,FH-14350,Fred Harton,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,Office Supplies,Paper,27.744,6,0.2,10.0572,2017,June,6,2,36.25
CA-2017-106831,2017-06-01,2017-06-03,FH-14350,Fred Harton,United States,Dublin,Ohio,43017,East,TEC-PH-10001700,Technology,Phones,158.376,4,0.4,-34.3148,2017,June,6,2,-21.666666666666664
CA-2017-154123,2017-11-20,2017-11-25,SC-20050,Sample Company A,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,27.58,2,0.0,11.5836,2017,November,11,4,42.00000000000001
CA-2016-136049,2016-12-23,2016-12-28,NM-18520,Neoma Murray,United States,Bowling Green,Ohio,43402,East,OFF-BI-10001267,Office Supplies,Binders,5.553,3,0.7,-4.0722,2016,December,12,4,-73.33333333333333
CA-2017-118402,2017-09-29,2017-10-04,JO-15280,Jas O'Carroll,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,243.92,5,0.2,-54.882,2017,September,9,3,-22.5
US-2016-139388,2016-11-07,2016-11-09,CC-12475,Cindy Chapman,United States,Lakewood,New Jersey,8701,East,OFF-FA-10004968,Office Supplies,Fasteners,14.96,4,0.0,0.2992,2016,November,11,4,2.0
US-2014-128685,2014-04-04,2014-04-05,MZ-17515,Mary Zewe,United States,Los Angeles,California,90008,West,OFF-BI-10004140,Office Supplies,Binders,7.184,2,0.2,2.245,2014,April,4,2,31.25
CA-2015-124044,2015-07-23,2015-07-26,MS-17830,Melanie Seite,United States,Rochester,New York,14609,East,OFF-BI-10003460,Office Supplies,Binders,10.512,3,0.2,3.6792,2015,July,7,3,35.0
CA-2014-164469,2014-06-25,2014-06-27,GK-14620,Grace Kelly,United States,Salem,Oregon,97301,West,TEC-PH-10002115,Technology,Phones,263.96,5,0.2,19.797,2014,June,6,2,7.500000000000001
CA-2014-164469,2014-06-25,2014-06-27,GK-14620,Grace Kelly,United States,Salem,Oregon,97301,West,OFF-AR-10003478,Office Supplies,Art,71.632,11,0.2,17.908,2014,June,6,2,25.0
CA-2014-164469,2014-06-25,2014-06-27,GK-14620,Grace Kelly,United States,Salem,Oregon,97301,West,OFF-AR-10000475,Office Supplies,Art,9.328,1,0.2,0.8162,2014,June,6,2,8.75
CA-2014-107818,2014-09-08,2014-09-14,MC-17275,Marc Crier,United States,Pasco,Washington,99301,West,OFF-AR-10003045,Office Supplies,Art,5.88,2,0.0,2.646,2014,September,9,3,45.0
CA-2014-107818,2014-09-08,2014-09-14,MC-17275,Marc Crier,United States,Pasco,Washington,99301,West,FUR-CH-10000454,Furniture,Chairs,975.92,5,0.2,121.99,2014,September,9,3,12.5
CA-2014-107818,2014-09-08,2014-09-14,MC-17275,Marc Crier,United States,Pasco,Washington,99301,West,OFF-AR-10000380,Office Supplies,Art,303.84,8,0.0,91.152,2014,September,9,3,30.000000000000004
CA-2014-107818,2014-09-08,2014-09-14,MC-17275,Marc Crier,United States,Pasco,Washington,99301,West,OFF-ST-10000736,Office Supplies,Storage,485.88,6,0.0,19.4352,2014,September,9,3,3.9999999999999996
CA-2014-113320,2014-12-12,2014-12-15,LH-17155,Logan Haushalter,United States,Oakland,California,94601,West,FUR-FU-10004270,Furniture,Furnishings,12.54,3,0.0,4.5144,2014,December,12,4,36.00000000000001
CA-2014-113320,2014-12-12,2014-12-15,LH-17155,Logan Haushalter,United States,Oakland,California,94601,West,OFF-ST-10000617,Office Supplies,Storage,8.94,3,0.0,0.6258,2014,December,12,4,7.000000000000001
CA-2014-113320,2014-12-12,2014-12-15,LH-17155,Logan Haushalter,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,9.24,3,0.0,4.4352,2014,December,12,4,48.0
CA-2015-137526,2015-01-13,2015-01-17,PB-19150,Philip Brown,United States,Los Angeles,California,90004,West,OFF-BI-10003364,Office Supplies,Binders,70.008,3,0.2,24.5028,2015,January,1,1,35.0
CA-2015-137526,2015-01-13,2015-01-17,PB-19150,Philip Brown,United States,Los Angeles,California,90004,West,FUR-FU-10001861,Furniture,Furnishings,77.6,4,0.0,38.024,2015,January,1,1,49.00000000000001
CA-2015-137526,2015-01-13,2015-01-17,PB-19150,Philip Brown,United States,Los Angeles,California,90004,West,FUR-FU-10004845,Furniture,Furnishings,464.85,9,0.0,92.97,2015,January,1,1,20.0
